mission,id,star_id,label,period_days,duration_hours,depth_ppm,planet_radius_re,stellar_teff_k,stellar_logg_cgs,stellar_radius_rsun,mag_kepler,mag_tess,insolation_earth,eqt_k,snr_like,period_errw,duration_errw,depth_errw,prad_errw,teff_errw,logg_errw,srad_errw,insol_errw,eqt_errw,period_days__missing,duration_hours__missing,depth_ppm__missing,planet_radius_re__missing,stellar_teff_k__missing,stellar_logg_cgs__missing,stellar_radius_rsun__missing,mag_kepler__missing,mag_tess__missing,insolation_earth__missing,eqt_k__missing,snr_like__missing,period_errw__missing,duration_errw__missing,depth_errw__missing,prad_errw__missing,teff_errw__missing,logg_errw__missing,srad_errw__missing,insol_errw__missing,eqt_errw__missing,log_period,log_duration_h,log_depth_ppm,duty_cycle,depth_per_hour,star_multiplicity,depth_ppm__rank_in_star,snr_like__rank_in_star,period_days__rank_in_star,star_depth_mean,star_depth_std,star_depth_cv,depth_over_radii_model,snr_proxy,eqt_over_teff,log_depth_over_radii_model,log_snr_proxy
,4996558,4996558,False Positive,3.017155419,13.3898,1381.8,38.71,5893.0,4.175,1.302,13.871,0.0,1155.07,1486.0,223.5,1.0644e-05,0.1768,15.8,21.56,373.0,0.471,0.7250000000000001,1572.8000000000002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3905740449448505,2.6665196222620375,7.2318657080474695,0.18491202999355114,103.19795665357212,1,1.0,1.0,1.0,1381.8,0.0,0.0,0.018598555741702907,87.45569620253164,0.2521635839131173,0.018427717581737512,4.482501818786925
,8612847,8612847,Candidate,14.13175309,4.0136,1033.0,3.02,5616.0,4.564,0.822,15.762,0.0,49.18,675.0,40.1,8.924e-05,0.1644,59.4,1.01,338.0,0.199,0.276,50.239999999999995,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.7167953895612635,1.6121542199283287,6.9411900550683745,0.011833870310943378,257.3749252541359,1,1.0,1.0,1.0,1033.0,0.0,0.0,0.9105178771938132,17.39057239057239,0.1201923076923077,0.6473743451988099,2.911838163230951
,2697169,2697169,False Positive,14.71266408,4.21,0.0,0.0,0.0,0.0,0.0,15.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.754467016503051,1.6505798557652755,9.999999995e-10,0.0119228350292537,2.3752969121140143e-10,1,1.0,1.0,1.0,0.0,0.0,0.0,1.1897573776e-11,0.0,0.0,9.999999995e-10,9.999999995e-10
,466966249,466966249,Candidate,5.5698339,3.807,4318.0,8.79181,6500.0,4.22,1.48,0.0,12.0776,1060.74,1589.0,0.0,0.000107,2.928,881.602,1.606974,255.4,0.18,0.16,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8824885505939817,1.5700731889118236,8.3707791729607,0.028479305280539872,1134.2264250065668,1,1.0,1.0,1.0,4318.0,0.0,0.0,1.4558206903807835,4.897901774270022,0.24446153846153845,0.8984609988170111,1.7745966561801452
,273695332,273695332,Candidate,6.9309657,5.2921448,6887.4200394,13.513657,5847.0,4.3,1.59136,0.0,12.0599,586.1868131,1254.9567552,0.0,6.4e-05,0.2141114,244.80266,1.3805154,11693.2,0.0,0.146829,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0707748062904185,1.8393019982815144,8.83759702557813,0.031814619041230195,1301.4420995056673,1,1.0,1.0,1.0,6887.4200394,0.0,0.0,1.1363341753626184,28.13458007114792,0.214632590251411,0.7590913580008606,3.371925787281896
,139285736,139285736,False Positive,1.55028,1.571,23529.8,14.723,5039.5,0.0,0.87,0.0,11.9969,1769.75,1806.0,0.0,0.0001,0.17,4513.4,9.16528,161.0,0.0,0.06,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9362031570638941,0.9442949282837524,10.06606548029347,0.042223555314738835,14977.59388924252,1,1.0,1.0,1.0,23529.8,0.0,0.0,0.9775129583783673,5.213320335002438,0.3583688858021629,0.6818399735476162,1.8266954285811017
,1525480,1525480,Candidate,5.5094951,2.892,7700.0,8.55825,5519.0,4.45,0.97,0.0,12.2668,165.972,999.0,0.0,3.4e-05,0.444,10.08342,1.05942,254.0,0.16,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8732618956090448,1.3589231643237587,8.94910546953925,0.021871332638085113,2662.5172890733056,1,1.0,1.0,1.0,7700.0,0.0,0.0,1.1768542029429405,763.6298002066759,0.1810110527269433,0.7778808084630651,6.639391795400373
,232624234,232624234,Candidate,26.7159918,4.7591848,1252.0071238,2.7358038,4741.1,4.54,0.773317,0.0,12.1235,10.605918,460.2637972,0.0,0.0006164,1.816457,295.56644,3.3828608,295.0,0.2,0.1293468,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.322009567907103,1.7507959369140211,7.133301640274959,0.007422496913128512,263.0717604830138,2,1.0,1.5,2.0,1150.0035619,144.25482064934354,0.12543858595621238,1.190173906578305,4.235958330722528,0.09707953791314251,0.7839809500721365,1.6555498897888148
,K2-344:K2-344 b,K2-344,Planet,3.35585,0.0,0.0,1.59,4374.0,4.76,0.49,0.0,0.0,0.0,722.0,0.0,0.000184,0.0,0.0,0.15000000000000002,72.0,0.02,0.02,0.0,17.0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1.4715197692160988,9.999995000003334e-07,9.999999995e-10,1.2416129048278874e-08,0.001,3,2.0,2.0,2.0,0.0,0.0,0.0,1.129942432505676e-12,0.0,0.16506630086877,9.999999995e-10,9.999999995e-10
,11662440,11662440,False Positive,13.639480425,3.12422,81103.0,44.0,5461.0,4.517,0.846,15.852,0.0,50.51,680.0,664.1,3.946e-06,0.01068,216.0,13.99,344.0,0.2,0.269,49.059999999999995,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6837220178077485,1.4168769109976136,11.303487560712131,0.009544046347596364,25959.43947609323,1,1.0,1.0,1.0,81103.0,0.0,0.0,0.3567226607276639,375.47685185185185,0.12451931880607947,0.3050719831983105,5.930856562884623
,6105359,6105359,False Positive,235.544698,8.93,299.3,2.13,5533.0,4.244,1.255,14.489,0.0,2.36,316.0,9.2,0.016458,1.65,71.8,1.1,332.0,0.38,0.65,3.05,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.466137187959973,2.295560478057081,5.7047819749892845,0.0015796718690451411,33.51623740201568,1,1.0,1.0,1.0,299.3,0.0,0.0,1.2362131758839163,4.168523676880223,0.05711187420928972,0.8047838888003104,1.6425870920123735
,307366709,307366709,Candidate,4.0874138,2.061,7470.0,17.2785,5881.0,3.94,1.83,0.0,13.0077,334.64,1191.0,0.0,1.54e-05,0.638,22.189,0.0,244.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6267696071362274,1.1187416599632753,8.918784137975802,0.021009617377129763,3624.454148471616,1,1.0,1.0,1.0,7470.0,0.0,0.0,0.9969402104337732,336.6532966785344,0.202516578813127,0.6916161142928242,5.822019619570209
,267536225,267536225,Candidate,7.5010022,3.977,2550.0,7.05091,5673.0,4.21,1.31,0.0,12.5519,534.505,1339.0,0.0,0.0001858,2.344,24.0684,1.217668,251.0,0.16,0.12,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1401840624282715,1.604827299876417,7.844240718141811,0.02209149243194907,641.1868242393764,1,1.0,1.0,1.0,2550.0,0.0,0.0,1.0472511254748564,105.9480480630204,0.23603031905517363,0.7164979789176035,4.672343184431714
,EPIC 212012387:EPIC 212012387.01,EPIC 212012387,False Positive,3.244126,0.0,0.0,0.0,4274.11,4.27547,0.987047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.46,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.4455359092836952,9.999995000003334e-07,9.999999995e-10,1.2843726373965333e-08,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,11.591351407173672,0.0,0.0,2.5330101820236126,9.999999995e-10
,435719275,435719275,Candidate,4.4274169,5.435,10600.0,19.9341,6812.0,4.04,1.92,0.0,11.9275,1995.4,1861.0,0.0,3.6e-05,0.41,7.02708,1.976194,384.8,0.18,0.18,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6914633117364684,1.86175184104809,9.268703615273097,0.05114908725521948,1950.3219871205154,1,1.0,1.0,1.0,10600.0,0.0,0.0,1.1699666006898424,1508.4501670679713,0.2731943628890194,0.7747117760467501,7.319500735728801
,115771549,115771549,Candidate,4.7182888,4.046,3000.0,15.2763,6112.0,0.0,2.74,0.0,8.3764,876.886,1516.0,0.0,6.6e-06,0.488,110.9376,2.59364,509.2,0.0,0.46,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7436695997950151,1.618595850218866,8.006700845440367,0.03572976146210748,741.4730598121602,1,1.0,1.0,1.0,3000.0,0.0,0.0,1.1482710873067725,27.042229145032884,0.24803664921465968,0.7646633732024796,3.3337115577594867
,21549805,21549805,Candidate,4.2441117,3.771,7540.0,14.06,6034.0,4.1,1.57,0.0,12.7279,671.867,1418.0,0.0,3.06e-05,0.448,5.57986,1.56453,254.0,0.16,0.16,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6571058662085438,1.56255592653397,8.928110078202646,0.03702188139864462,1999.4696367011404,1,1.0,1.0,1.0,7540.0,0.0,0.0,1.118557761936177,1351.2883835795162,0.23500165727543917,0.750735556200709,7.209553535321525
,EPIC 215894766:EPIC 215894766.01,EPIC 215894766,Candidate,0.0,0.0,0.0,57.0,0.0,0.0,1.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.161,0.0,0.0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,9.999995000003334e-07,9.999995000003334e-07,9.999999995e-10,0.041666666666666664,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,8.594611016941404e-15,0.0,0.0,9.999999995e-10,9.999999995e-10
,264295655,264295655,Candidate,2.7741864,2.005,1910.0,3.6487,5636.0,4.61,0.82,0.0,12.4222,393.387,1240.0,0.0,2.22e-05,0.49,4.05992,0.448866,255.8,0.16,0.08,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3281848362937223,1.1002775679871708,7.555381944240273,0.030113934185052114,952.6184538653367,1,1.0,1.0,1.0,1910.0,0.0,0.0,1.1477390687498437,470.45261975605433,0.22001419446415899,0.7644156928943227,6.155818608701963
,7870282,7870282,False Positive,0.580725004,2.071,105.2,0.85,5471.0,4.53,0.841,15.236,0.0,3355.68,1939.0,18.0,5.072e-06,0.238,14.2,0.27,311.0,0.19999999999999998,0.267,3178.64,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45788360508444903,1.1220032414586854,4.665324108807838,0.14859299336569753,50.796716562047315,1,1.0,1.0,1.0,105.2,0.0,0.0,1.2252600868528627,7.408450704225353,0.35441418387863277,0.7998738017543316,2.129237236351287
,299780329,299780329,Candidate,1.6024387,1.0090014,1372.6016905,5.5640916,5435.9,4.2,1.39294,0.0,10.9679,2819.6338493,1858.5229504,0.0,1.5e-05,0.3650732,163.29548,2.6316318,11134.0,0.2,0.1174622,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9564489669548448,0.6976377826966661,7.225191540290138,0.02623608940547929,1360.3565768095068,1,1.0,1.0,1.0,1372.6016905,0.0,0.0,1.023479653905037,8.405631867458915,0.3418979286594676,0.7048186303808538,2.2413086447023938
,120610833,120610833,Planet,3.1260778,1.7185367,11383.7527081,10.9257115,5100.0,4.4651,0.874706,0.0,11.5005,328.1564535,1085.5253926,0.0,4.6e-06,0.054003,432.25058,1.4590896,0.0,0.0,0.1135526,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.417327270506188,1.0000937576046753,9.340030257409941,0.02290592250561817,6624.0963652972905,1,1.0,1.0,1.0,11383.7527081,0.0,0.0,0.8680977157955732,26.336003315715622,0.21284811619607844,0.6249206488215796,3.308204636107819
,6975129,6975129,Candidate,19.74733983,3.4444,480.7,2.62,6243.0,4.406,1.149,12.949,0.0,76.57,754.0,47.1,8.632e-05,0.1292,22.2,0.61,235.0,0.162,0.268,50.39,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.032418037494406,1.4916448767277166,6.177321513636175,0.00726764556148658,139.55986528858438,3,1.0,1.0,2.0,264.1666666666667,202.60282163221058,0.7669507443490621,1.09994255208746,21.653153153153152,0.12077526830049655,0.7419099882063624,3.1202990542996853
,9644683,9644683,False Positive,0.585940879,4.6979,1943.6,26.57,5459.0,4.583,0.797,15.912,0.0,2897.54,1873.0,189.9,8.7e-07,0.1326,27.2,7.77,382.0,0.16,0.233,2733.08,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46117784572088566,1.740097685904163,7.572811579375557,0.3340709623595546,413.71676706613596,1,1.0,1.0,1.0,1943.6,0.0,0.0,0.02080649042226329,71.45588235294117,0.34310313244183915,0.02059299176045516,4.2829778573678565
,6276559,6276559,Candidate,5.436841,2.335,2660.0,7.79881,7980.0,4.37685,1.49,0.0,11.7664,560.394,1355.0,0.0,9.08e-05,0.772,15.51002,1.102478,274.782,0.158218,0.12,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.862037891817759,1.204472679367587,7.886457270977689,0.017894889084795133,1139.186295503212,1,1.0,1.0,1.0,2660.0,0.0,0.0,1.1551965951738745,171.5020354583682,0.16979949874686717,0.767881946853614,5.150409036160454
,5474733,5474733,False Positive,0.883778461,1.6339,120.1,1.09,5975.0,4.453,0.949,14.063,0.0,3316.4,1934.0,31.7,4.332e-06,0.129,9.2,0.46,340.0,0.27,0.396,3909.87,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6332795795372002,0.9684656375282641,4.796616650559047,0.0770319369286673,73.5051104718771,1,1.0,1.0,1.0,120.1,0.0,0.0,1.083130643475085,13.054347826086957,0.3236820083682008,0.7338718792151521,2.6429318017228174
,K2-269:K2-269 b,K2-269,Planet,4.144,0.0,0.0,0.0,6177.44,4.16002,1.49612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.5,0.188226,0.196191,0.0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.6378309869353183,9.999995000003334e-07,9.999999995e-10,1.0054697554697554e-08,0.001,4,2.5,2.5,1.0,0.0,0.0,0.0,26.631232348082015,0.0,0.0,3.3189467397532892,9.999999995e-10
,434270112,434270112,Candidate,1.2433877,1.65,2757.0,8.07577,6488.0,4.22,1.47,0.0,13.2252,2274.15,1923.0,0.0,8.2e-06,0.56,494.082,0.0,244.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8079870894645574,0.9745596399981308,7.922261058353247,0.055292488416927396,1670.909090909091,1,1.0,1.0,1.0,2757.0,0.0,0.0,1.0868308534008222,5.580045417562267,0.2963933415536375,0.7356465770869077,1.8840416476784907
,9938836,9938836,Candidate,7.2681817,4.985,46.7,1.66,6297.0,3.89,2.219,13.729,0.0,1027.95,1444.0,9.7,0.000327,1.006,10.8,1.1400000000000001,440.0,0.54,1.532,1526.47,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1124146178721928,1.7892563390099365,3.8649313978942956,0.028577757396094448,9.368104312938817,1,1.0,1.0,1.0,46.7,0.0,0.0,0.9928273112204612,4.324074074074074,0.22931554708591392,0.6895543898199652,1.6722388136731308
,260647166,260647166,Planet,6.2036219,3.01098,548.9044399,2.056748,5723.87,4.438,0.864173,0.0,8.6522,162.1675094,910.1452592,0.0,3.94e-05,0.6064472,66.588868,1.6580844,99.134,0.0,0.077186,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9745839412056327,1.3890356004877755,6.309744517494631,0.02022326666942742,182.30092524692958,4,3.0,2.5,2.0,739.058012425,382.4854013665928,0.5175309582418033,1.1529072473482989,8.243186231968984,0.15900872297938284,0.7668191367985376,2.223886656512963
,6774880,6774880,Candidate,34.3511339,4.4408,599.4,2.75,6091.0,4.487,0.967,14.998,0.0,26.1,576.0,28.8,0.0003024,0.1974,47.6,1.22,380.0,0.27,0.42600000000000005,33.79,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.565330468207212,1.6939261088792918,6.397596099759307,0.005386527672477599,134.97568005764725,1,1.0,1.0,1.0,599.4,0.0,0.0,0.8817849976273536,12.592436974789916,0.09456575274995896,0.632220793206402,2.6095135332635264
,10973583,10973583,False Positive,6.256352128,2.3512,3289.3,30.76,5772.0,4.549,0.836,15.798,0.0,167.92,918.0,120.4,7.934e-06,0.0516,62.4,11.59,327.0,0.22999999999999998,0.315,184.99,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9818772408525307,1.209318490650688,8.098734025012615,0.015658752043098984,1398.9877509356925,1,1.0,1.0,1.0,3289.3,0.0,0.0,0.028906917578535505,52.71314102564103,0.15904365904365905,0.028496993652889442,3.983657683414652
,EPIC 202071289:EPIC 202071289.01,EPIC 202071289,Candidate,3.0459383,0.0,0.0,19.0,5529.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.3977134890000136,9.999995000003334e-07,9.999999995e-10,1.3679419135530967e-08,0.001,3,2.0,2.0,1.0,0.0,0.0,0.0,2.610545204423712e-14,0.0,0.0,9.999999995e-10,9.999999995e-10
,299799658,299799658,Planet,4.1150576,1.08,487.0,2.30057,5394.0,4.50942,0.89,0.0,9.478,77.3573,826.0,0.0,1.12e-05,0.646,101.7096,0.33666,370.0,0.552154,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6321886603372526,0.7323678937132266,6.1903154058531475,0.010935448388377358,450.9259259259259,1,1.0,1.0,1.0,487.0,0.0,0.0,0.8671544889853652,4.788141925639271,0.15313311086392287,0.62441560831639,1.7558113291388373
,6148271,6148271,False Positive,1.78526527,6.2233,1733.1,41.19,6505.0,4.342,1.228,14.026,0.0,2563.99,1815.0,123.1,8.396e-05,0.1382,33.8,20.1,425.0,0.29000000000000004,0.599,3569.3700000000003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0243431183944638,1.9773119121948448,7.458243825804503,0.14524685548084776,278.4856908714026,1,1.0,1.0,1.0,1733.1,0.0,0.0,0.01832716030026245,51.27514792899409,0.27901614142966946,0.018161242038806293,3.9565210751336313
,306485267,306485267,Candidate,14.3540583,2.5122529,1053.0719668,2.8052104,5142.48,4.50291,0.86465,0.0,10.3991,38.4877433,635.2583194,0.0,0.0036034,1.2816658,263.66284,5.453004,215.228,0.1662718,0.107789,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7313798234546396,1.256257683430826,6.96041600646675,0.007292516302979392,419.1743461814692,1,1.0,1.0,1.0,1053.0719668,0.0,0.0,1.1903269576907827,3.994009799788244,0.1235315099718424,0.784050828434124,1.6082391541680798
,3444098,3444098,False Positive,0.72359699,1.326,495.6,6.73,8855.0,3.818,2.858,14.338,0.0,114645.28,4699.0,14.8,4.942e-05,0.228,85.2,4.61,627.0,0.51,1.962,167683.87,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5444133804131615,0.8441500540964727,6.207784873074067,0.07635465703084254,373.7556561085973,1,1.0,1.0,1.0,495.6,0.0,0.0,1.0633690718301096,5.816901408450704,0.5306606437041219,0.7243401186361192,1.9194050296753162
,4077526,4077526,Candidate,15.573637,5.326,468.1,2.94,6100.0,4.376,1.083,14.82,0.0,96.38,799.0,24.7,0.0002012,0.368,39.2,1.3599999999999999,407.0,0.3,0.5,129.12,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8078133004131405,1.844668124883457,6.150815965334412,0.014249508105695969,87.88959819752161,4,2.0,2.0,3.0,412.875,156.44833811837057,0.3789242219034104,0.7557171882718318,11.941326530612244,0.13098360655737704,0.5628774277273517,2.5604257977762273
,K2-32:K2-32 d,K2-32,Planet,31.71701,0.0,0.0,3.484,5271.0,4.49,0.86,0.0,0.0,0.0,550.0,0.0,0.00197,0.0,0.0,0.241,74.0,0.06,0.04,0.0,17.0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,3.4878951261409172,9.999995000003334e-07,9.999999995e-10,1.3137009657173444e-09,0.001,35,18.0,18.0,32.0,0.0,0.0,0.0,7.249349136094673e-13,0.0,0.10434452665528363,9.999999995e-10,9.999999995e-10
,453348525,453348525,Candidate,0.7729066,1.109,2850.0,6.51984,6125.0,4.35,1.19,0.0,12.7859,2135.77,1893.0,0.0,0.0004822,0.478,32.3206,1.35112,263.6,0.18,0.16,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5726203466294655,0.7462139014966376,7.955425088912672,0.05978514523402094,2569.882777276826,1,1.0,1.0,1.0,2850.0,0.0,0.0,1.1295964352261216,88.17905608187966,0.3090612244897959,0.7559324947401987,4.49064621472842
,101569583,101569583,Candidate,0.9907914,1.5908957,4860.1048997,16.1327515,6273.8,4.0,1.82635,0.0,12.6167,10706.9470002,2594.395383,0.0,0.0001094,0.2231814,879.5282,10.243962,204.2,0.24,0.439468,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6885322481215229,0.9520036460418253,8.489021036672725,0.06690340755211777,3054.948793751847,1,1.0,1.0,1.0,4860.1048997,0.0,0.0,0.7410630833601031,5.525809064109599,0.4135285445822309,0.5544958941101473,1.87576494002163
,K2-167:K2-167 b,K2-167,Planet,9.97748,0.0,0.0,2.3,6011.0,0.0,1.494,0.0,0.0,317.0,1174.0,0.0,0.0,0.0,0.0,0.35,120.0,0.0,0.07,54.0,48.0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2.395845901543627,9.999995000003334e-07,9.999999995e-10,4.1760711789616885e-09,0.001,7,4.0,4.0,2.0,0.0,0.0,0.0,5.020002453816246e-12,0.0,0.19530860089835303,9.999999995e-10,9.999999995e-10
,53287554,53287554,Candidate,4.7218077,2.7238343,1410.4539374,3.124138,4570.0,4.59581,0.707615,0.0,10.648,80.1967213,763.2360985,0.0,0.0029216,0.6084548,250.486832,0.762575,236.234,0.1863544,0.1031156,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7442847869328124,1.3147538632583937,7.252375613367214,0.024035941962086537,517.8192878325968,1,1.0,1.0,1.0,1410.4539374,0.0,0.0,0.8608965279905678,5.6308506364917426,0.16701008719912472,0.6210583758943576,1.8917330970978614
,194179013,194179013,False Positive,3.1785277,5.974,20330.0,0.0,3540.7,0.0,0.0,0.0,12.7825,788.118,1476.0,0.0,0.000119,1.31,7817.32,0.0,588.2,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.429958959610529,1.9421889482534593,9.919902093804223,0.07831193878432038,3403.0800133913626,1,1.0,1.0,1.0,20330.0,0.0,0.0,241.87767486607999,2.6006355119145694,0.41686672126980545,5.4925579209816,1.281110360969666
,6867555,6867555,Candidate,5.19103699,4.222,290.1,1.92,6321.0,4.417,1.125,15.438,0.0,462.91,1183.0,25.2,5.692e-05,0.21,25.4,0.85,435.0,0.28,0.493,601.05,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.823102599321378,1.652880470276937,5.6736668507515775,0.033888540383270646,68.71151113216484,2,1.0,1.0,1.0,212.45000000000002,109.81368311827084,0.5168918951201263,1.1849737309172974,11.421259842519687,0.18715393133997785,0.7816038060118037,2.519409507956777
,10028792,10028792,Candidate,8.9772888,4.72,97.5,1.79,5597.0,3.963,1.699,14.6,0.0,362.75,1113.0,10.3,0.0002902,0.62,20.0,0.28,213.0,0.099,0.27,173.35,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3003113900895533,1.7439688053917064,4.590056548178043,0.02190713377369197,20.65677966101695,4,4.0,4.0,2.0,1535.775,2254.0183116307344,1.4676748297313957,1.0450659982644421,4.875,0.19885653028408076,0.7154300619639505,1.7707060600302227
,9202151,9202151,Candidate,1.694740233,1.6864,1446.8,2.12,3764.0,4.739,0.527,15.804,0.0,95.14,797.0,92.3,2.556e-06,0.0646,36.0,0.29000000000000004,158.0,0.066,0.07200000000000001,41.739999999999995,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9913018112180737,0.9882020073411393,7.277800441859041,0.0414616147645718,857.92220113852,1,1.0,1.0,1.0,1446.8,0.0,0.0,1.0636932790662086,40.18888888888889,0.21174282678002126,0.7244972314729028,3.718168532820467
,10813078,10813078,Candidate,10.552241908,2.7355,954.0,1.75,4031.0,4.666,0.585,15.712,0.0,13.12,485.0,12.3,0.0,0.0,0.0,0.35,292.0,0.091,0.119,8.83,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4468795227206885,1.3178816784337188,6.86171134048073,0.010801417145322961,348.74794370316215,1,1.0,1.0,1.0,954.0,0.0,0.0,1.2683596457008932,0.0,0.12031753907219052,0.8190569472361798,9.999999995e-10
,7542369,7542369,False Positive,5.46091846,1.781,172.0,1.25,6319.0,4.465,0.93,14.332,0.0,353.34,1106.0,21.2,4.978e-05,0.212,20.0,0.49,380.0,0.256,0.361,394.89,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8657714841589823,1.0228105752518277,5.153291594497779,0.013588983955151993,96.5749578888265,1,1.0,1.0,1.0,172.0,0.0,0.0,1.132746488399573,8.6,0.17502769425542017,0.757410580292393,2.2617630984737906
,4464394,4464394,Candidate,168.66934782,4.07,0.0,0.0,0.0,0.0,0.0,13.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.133851530232997,1.623340817603092,9.999999995e-10,0.0010054188003045385,2.457002457002457e-10,1,1.0,1.0,1.0,0.0,0.0,0.0,1.1897573776e-11,0.0,0.0,9.999999995e-10,9.999999995e-10
